,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,energy
2012-04-13 22:00:00,10.81,84,7.38,6.1,1005.3,5.9,2.28,0.92,0.4697628726287263
2012-04-13 23:00:00,8.48,84,6.93,5.82,1005.31,5.44,2.2,0.93,0.36992005440379405
2012-04-14 00:00:00,6.6,71,7.14,5.92,1005.45,5.76,2.12,0.92,0.3821451377234302
2012-04-14 01:00:00,5.54,72,6.75,5.64,1005.36,5.39,2.02,0.93,0.37508276892808684
2012-04-14 02:00:00,4.6,62,6.66,5.54,1005.38,5.26,2.04,0.93,0.2924816818860244
2012-04-14 03:00:00,3.67,72,6.53,4.97,1005.48,5.11,2.05,0.9,0.26437245603799187
2012-04-14 04:00:00,4.99,57,5.77,5.07,1005.5,3.85,2.46,0.95,0.2550040708276798
2012-04-14 05:00:00,5.54,57,6.06,4.96,1005.63,3.83,2.94,0.93,0.271664857394844
2012-04-14 06:00:00,5.57,41,5.67,4.24,1006.2,3.66,2.55,0.91,0.34536160094979645
2012-04-14 07:00:00,9.43,41,6.3,4.31,1006.77,3.83,3.37,0.87,0.3918018995251018
2012-04-14 08:00:00,11.94,43,6.99,4.41,1007.24,4.27,4.05,0.84,0.4193697358835477
2012-04-14 09:00:00,13.02,50,7.97,3.14,1007.73,5.45,4.11,0.72,0.4451556904845715
2012-04-14 10:00:00,13.52,49,9.04,2.81,1008.0,6.91,3.84,0.65,0.4545358607240348
2012-04-14 11:00:00,13.52,37,9.83,1.45,1007.98,7.88,3.8,0.56,0.445054095018083
2012-04-14 12:00:00,13.52,30,11.12,0.87,1007.93,11.12,4.13,0.49,0.47142693575299566
2012-04-14 13:00:00,13.52,23,11.26,0.5,1008.05,11.26,4.17,0.47,0.4430555926992632
2012-04-14 14:00:00,13.41,24,11.27,0.73,1008.08,11.27,4.03,0.48,0.43336771620897524
2012-04-14 15:00:00,13.52,21,11.62,0.49,1008.14,11.62,4.42,0.46,0.4469906229738781
2012-04-14 16:00:00,12.89,29,11.15,0.18,1008.34,11.15,4.63,0.47,0.47141661105157395
2012-04-14 17:00:00,13.45,20,10.93,0.41,1008.71,10.93,4.81,0.48,0.5262156727394507
2012-04-14 18:00:00,12.96,28,9.89,1.73,1009.29,7.92,3.9,0.57,0.585454788948426
2012-04-14 19:00:00,13.28,32,8.51,2.66,1010.32,6.1,4.15,0.67,0.5823141330877428
2012-04-14 20:00:00,14.0,26,7.88,2.69,1011.51,5.17,4.47,0.7,0.6106235768921635
2012-04-14 21:00:00,14.13,27,7.31,2.66,1012.42,4.3,4.83,0.72,0.570327527729404
2012-04-14 22:00:00,13.94,22,6.59,2.52,1013.11,3.66,4.3,0.75,0.4770051652553291
2012-04-14 23:00:00,13.94,18,6.03,2.04,1013.59,3.19,3.88,0.76,0.36262265462466486
2012-04-15 00:00:00,13.26,11,5.38,1.58,1014.11,2.62,3.51,0.77,0.384419422370716
2012-04-15 01:00:00,13.36,6,4.89,1.89,1014.45,2.01,3.53,0.81,0.39361314707290873
2012-04-15 02:00:00,13.95,3,4.0,1.45,1014.96,0.94,3.5,0.83,0.31763411384615386
2012-04-15 03:00:00,13.18,357,3.89,1.29,1015.49,0.77,3.57,0.83,0.2774655520401338
2012-04-15 04:00:00,13.84,356,3.82,0.92,1016.03,0.45,3.93,0.81,0.2605036785284281
2012-04-15 05:00:00,13.2,356,3.3,0.82,1016.66,-0.3,4.12,0.84,0.27746488321070234
2012-04-15 06:00:00,13.63,355,3.47,0.48,1017.56,-0.02,3.99,0.81,0.3333284238840311
2012-04-15 07:00:00,12.87,358,4.38,0.57,1018.42,0.71,4.71,0.76,0.38800200668896323
2012-04-15 08:00:00,13.07,9,5.61,0.49,1018.96,1.79,5.68,0.7,0.4534394648160535
2012-04-15 09:00:00,13.07,11,7.44,0.26,1019.41,3.94,6.14,0.6,0.4781075902733789
2012-04-15 10:00:00,13.52,12,8.07,-0.69,1019.68,4.68,6.32,0.54,0.49257697496653274
2012-04-15 11:00:00,13.07,4,8.21,-3.21,1019.91,4.79,6.5,0.44,0.5370093708835342
2012-04-15 12:00:00,13.45,1,8.25,-2.99,1020.2,4.99,6.09,0.45,0.5612690078242513
2012-04-15 13:00:00,13.41,358,9.08,-2.99,1020.41,6.16,5.78,0.42,0.5001110366555184
2012-04-15 14:00:00,13.45,358,9.12,-2.05,1020.76,6.07,6.18,0.45,0.4792073577926421
2012-04-15 15:00:00,13.07,353,8.32,0.69,1021.25,5.0,6.32,0.59,0.5003859531772575
2012-04-15 16:00:00,13.07,4,8.01,2.8,1021.87,4.92,5.46,0.7,0.5513866223411372
2012-04-15 17:00:00,12.71,5,8.59,0.68,1022.29,5.67,5.41,0.58,0.5703096991304348
2012-04-15 18:00:00,13.42,16,7.76,0.78,1022.72,4.87,4.83,0.61,0.6194220733779264
2012-04-15 19:00:00,13.15,12,7.21,-0.64,1023.65,4.56,4.04,0.57,0.6500856190635451
2012-04-15 20:00:00,13.04,17,6.48,-0.11,1024.55,4.1,3.27,0.63,0.6648040133779264
2012-04-15 21:00:00,13.23,8,5.51,0.51,1025.24,3.02,3.13,0.7,0.6064287624749163
2012-04-15 22:00:00,13.73,7,4.83,0.38,1025.8,2.59,2.62,0.73,0.48067290949832786
2012-04-15 23:00:00,13.08,358,4.16,0.75,1026.21,2.27,2.11,0.78,0.3563705686287625
2012-04-16 00:00:00,13.23,347,3.26,0.63,1026.44,1.38,1.96,0.83,0.3690997692383256
2012-04-16 01:00:00,13.1,326,2.93,0.53,1026.19,0.77,2.18,0.84,0.3814458557486631
2012-04-16 02:00:00,13.6,329,2.77,-0.26,1026.23,0.53,2.22,0.8,0.3145434498663102
2012-04-16 03:00:00,13.49,322,2.22,-0.74,1026.34,-0.01,2.13,0.81,0.2776931814839572
2012-04-16 04:00:00,12.76,320,2.12,-0.93,1026.41,0.12,1.91,0.8,0.27867615319760164
2012-04-16 05:00:00,12.46,322,2.11,-1.26,1026.26,0.57,1.56,0.78,0.32579398020066885
2012-04-16 06:00:00,12.84,317,1.96,-1.14,1026.71,-0.22,2.04,0.8,0.42476856167224075
2012-04-16 07:00:00,12.84,322,3.81,-1.28,1027.07,1.53,2.45,0.69,0.4802703651417828
2012-04-16 08:00:00,13.04,344,6.17,-1.37,1027.06,4.02,2.84,0.58,0.44141803845390737
2012-04-16 09:00:00,12.87,10,7.48,-2.62,1026.94,6.19,2.07,0.49,0.4162394423679898
2012-04-16 10:00:00,12.47,29,8.83,-2.37,1026.57,7.29,2.72,0.45,0.4010597519264849
2012-04-16 11:00:00,12.36,26,9.02,-3.69,1026.27,7.96,2.1,0.41,0.39716189498787796
2012-04-16 12:00:00,12.76,13,8.77,-3.99,1025.75,8.39,1.37,0.4,0.415278083554256
2012-04-16 13:00:00,12.26,318,9.6,-3.46,1025.19,9.6,0.76,0.4,0.40276163399802467
2012-04-16 14:00:00,12.33,170,9.34,-4.59,1024.6,9.34,0.55,0.37,0.4007100327508091
2012-04-16 15:00:00,12.26,205,10.94,-3.62,1023.9,10.94,0.65,0.36,0.42090485443365694
2012-04-16 16:00:00,12.84,183,10.52,-4.27,1023.28,10.52,2.42,0.35,0.469194822394822
2012-04-16 17:00:00,12.26,190,10.04,-4.32,1022.73,10.04,3.05,0.36,0.541338511197411
2012-04-16 18:00:00,12.26,194,9.22,-2.52,1022.07,7.11,3.86,0.44,0.596021359223301
2012-04-16 19:00:00,12.59,202,7.69,-1.44,1021.7,5.03,4.26,0.52,0.6592880253721682
2012-04-16 20:00:00,12.81,201,6.71,-1.38,1021.3,3.87,4.18,0.56,0.682370225631068
2012-04-16 21:00:00,13.08,195,6.11,-0.81,1020.51,3.27,3.91,0.61,0.627559223171521
2012-04-16 22:00:00,13.08,190,5.62,-0.81,1019.56,2.82,3.67,0.63,0.49108932038834957
2012-04-16 23:00:00,13.08,190,5.21,-0.75,1018.59,2.08,4.07,0.65,0.3520666667961165
2012-04-17 00:00:00,13.45,180,5.17,-1.22,1017.37,2.03,4.06,0.63,0.36515704635004276
2012-04-17 01:00:00,13.37,174,5.16,-1.2,1015.31,1.82,4.43,0.63,0.3681742225388601
2012-04-17 02:00:00,13.87,172,5.31,-0.71,1013.42,1.85,4.75,0.65,0.30720725433937823
2012-04-17 03:00:00,13.95,168,5.83,-0.57,1011.18,2.1,5.63,0.63,0.27761075123057
2012-04-17 04:00:00,13.86,171,6.36,0.79,1008.71,2.64,5.93,0.68,0.2734281090025907
2012-04-17 05:00:00,13.05,179,6.93,1.16,1006.34,3.07,6.76,0.67,0.3183601037564767
2012-04-17 06:00:00,11.67,186,7.34,2.31,1004.58,3.19,8.1,0.7,0.4481036261658031
2012-04-17 07:00:00,9.16,184,6.53,4.27,1003.02,2.23,7.78,0.85,0.5030433935880829
2012-04-17 08:00:00,10.54,185,6.99,5.37,1001.51,2.76,7.99,0.89,0.46935131801877494
2012-04-17 09:00:00,9.56,196,7.62,6.44,1000.08,3.85,7.1,0.92,0.45523296948913206
2012-04-17 10:00:00,11.31,234,8.52,7.42,999.42,5.68,5.14,0.93,0.459575300062965
2012-04-17 11:00:00,12.68,260,10.96,6.6,999.05,10.96,5.66,0.75,0.441240245624248
2012-04-17 12:00:00,13.07,257,12.44,5.18,998.53,12.44,7.07,0.61,0.4303889202879123
2012-04-17 13:00:00,12.99,258,12.91,3.62,998.24,12.91,7.59,0.53,0.3938681178514934
2012-04-17 14:00:00,12.57,257,13.77,1.16,997.61,13.77,7.24,0.42,0.38116907592708993
2012-04-17 15:00:00,12.55,250,13.58,2.18,996.81,13.58,7.56,0.46,0.43257199277425396
2012-04-17 16:00:00,12.3,244,9.16,4.92,996.79,6.03,6.44,0.75,0.5176060227101631
2012-04-17 17:00:00,12.94,246,9.3,4.33,996.47,6.57,5.39,0.71,0.552040778293601
2012-04-17 18:00:00,12.31,244,8.82,4.01,995.87,5.64,6.32,0.72,0.6087986196988707
2012-04-17 19:00:00,12.86,230,6.93,3.07,995.57,3.95,4.55,0.76,0.6580370139899623
2012-04-17 20:00:00,13.45,216,6.41,3.46,995.56,3.45,4.26,0.81,0.6791863232120451
2012-04-17 21:00:00,13.29,204,6.38,3.12,994.79,3.48,4.14,0.8,0.6064949808657465
2012-04-17 22:00:00,13.44,205,6.27,3.48,993.94,3.39,4.05,0.82,0.4687258466122961
2012-04-17 23:00:00,13.79,204,6.27,3.58,993.17,3.29,4.23,0.83,0.33986135514429106
2012-04-18 00:00:00,13.21,197,6.31,3.52,992.26,3.28,4.35,0.82,0.36691907139272273
2012-04-18 01:00:00,13.36,195,6.35,3.62,991.04,3.14,4.75,0.83,0.3775307413425345
2012-04-18 02:00:00,12.87,183,6.38,4.19,989.79,3.59,3.92,0.86,0.3112415300501882
2012-04-18 03:00:00,13.37,173,6.44,4.17,988.59,3.27,4.72,0.85,0.273755332434128
2012-04-18 04:00:00,11.51,173,6.44,4.56,986.99,3.07,5.16,0.88,0.27521894585947304
2012-04-18 05:00:00,13.0,164,6.5,4.31,985.55,3.04,5.39,0.86,0.3101524468005019
2012-04-18 06:00:00,11.6,161,6.74,4.92,984.19,2.76,6.97,0.88,0.43067628657465495
2012-04-18 07:00:00,10.46,163,7.42,5.05,983.06,3.51,7.35,0.85,0.5083525723337515
2012-04-18 08:00:00,9.72,162,7.16,5.5,981.97,3.15,7.43,0.89,0.477438493754194
2012-04-18 09:00:00,10.04,163,7.59,5.96,981.03,3.74,7.3,0.89,0.4591585040578685
2012-04-18 10:00:00,9.82,166,8.18,6.36,980.18,4.48,7.38,0.88,0.42383732057328394
2012-04-18 11:00:00,12.01,168,8.69,6.52,979.46,5.13,7.45,0.86,0.4379189870958392
2012-04-18 12:00:00,11.3,177,9.52,7.01,978.76,6.39,6.74,0.84,0.4414402841238514
2012-04-18 13:00:00,10.94,176,10.01,7.62,978.47,10.01,7.17,0.85,0.4122644263123496
2012-04-18 14:00:00,12.81,170,9.58,7.01,977.95,6.45,6.84,0.84,0.4144069148673944
2012-04-18 15:00:00,12.7,175,9.46,7.04,977.41,6.44,6.37,0.85,0.44397019507299273
2012-04-18 16:00:00,12.67,173,9.79,7.04,977.26,6.99,5.98,0.83,0.5078450908048795
2012-04-18 17:00:00,12.52,172,9.53,6.31,977.23,7.09,4.75,0.8,0.5744048629787234
2012-04-18 18:00:00,13.13,170,8.62,6.94,977.08,6.4,3.82,0.89,0.6418930094224925
2012-04-18 19:00:00,11.2,165,8.09,6.21,977.27,6.29,2.87,0.88,0.6902978720364742
2012-04-18 20:00:00,11.3,179,8.06,6.56,977.83,7.09,1.83,0.9,0.6941544067477204
2012-04-18 21:00:00,10.7,231,7.66,6.88,978.19,6.79,1.68,0.95,0.6097975683282675
2012-04-18 22:00:00,10.54,243,7.65,6.94,978.47,6.01,2.55,0.95,0.48964194559270524
2012-04-18 23:00:00,9.01,253,7.57,6.82,978.93,5.21,3.63,0.95,0.36051176129094287
2012-04-19 00:00:00,7.5,254,7.55,6.88,979.34,4.83,4.34,0.96,0.36914022178807504
2012-04-19 01:00:00,7.45,252,7.51,6.43,979.73,4.69,4.51,0.93,0.3700491497572816
2012-04-19 02:00:00,6.52,252,7.03,6.38,979.98,4.03,4.67,0.96,0.30950242633495145
2012-04-19 03:00:00,6.28,256,6.98,6.3,980.26,4.06,4.48,0.95,0.26194053434466014
2012-04-19 04:00:00,9.0,260,6.98,6.28,980.56,4.03,4.54,0.95,0.26567718464805823
2012-04-19 05:00:00,10.35,264,6.64,5.46,980.89,3.41,4.95,0.92,0.3219824032160194
2012-04-19 06:00:00,11.25,258,6.47,5.22,981.52,3.68,3.98,0.92,0.4388743932038835
2012-04-19 07:00:00,11.86,258,6.63,4.98,982.15,3.82,4.09,0.89,0.4927481800970874
2012-04-19 08:00:00,12.2,258,6.74,5.04,982.68,4.02,3.94,0.89,0.46070116674515404
2012-04-19 09:00:00,9.99,258,7.23,5.44,983.44,4.59,4.01,0.88,0.4506052852481781
2012-04-19 10:00:00,10.99,255,7.83,6.44,983.89,5.43,3.83,0.91,0.42561163560168913
2012-04-19 11:00:00,12.91,254,8.78,7.38,984.3,6.43,4.15,0.91,0.41687974817774887
2012-04-19 12:00:00,11.47,262,9.24,7.59,984.8,7.23,3.68,0.89,0.4414416420344198
2012-04-19 13:00:00,11.52,259,7.58,5.79,985.48,5.21,3.66,0.88,0.4171044786375233
2012-04-19 14:00:00,12.26,256,8.83,6.87,985.89,6.7,3.72,0.88,0.4253719689836428
2012-04-19 15:00:00,10.73,254,9.93,7.3,986.0,8.05,3.71,0.84,0.4519686385798817
2012-04-19 16:00:00,11.35,259,9.09,6.98,986.6,7.38,3.06,0.87,0.5044478366013706
2012-04-19 17:00:00,12.78,251,7.28,6.08,987.0,5.41,2.75,0.92,0.5907522561467117
2012-04-19 18:00:00,12.7,243,8.23,6.5,987.5,6.31,3.12,0.89,0.6237644628689494
2012-04-19 19:00:00,12.6,244,8.02,6.74,988.13,6.24,2.83,0.92,0.6658478844671758
2012-04-19 20:00:00,13.18,253,7.37,6.44,988.94,5.27,3.14,0.94,0.6649197161747342
2012-04-19 21:00:00,12.12,262,7.7,6.52,989.44,5.79,2.92,0.92,0.6046283678875659
2012-04-19 22:00:00,10.99,260,7.64,6.39,989.86,5.52,3.25,0.92,0.49090754938558734
2012-04-19 23:00:00,10.73,268,7.61,6.34,990.34,5.24,3.67,0.92,0.3581351829397875
2012-04-20 00:00:00,10.51,264,7.42,6.28,990.77,5.12,3.49,0.92,0.3729300673814533
2012-04-20 01:00:00,10.65,262,7.02,5.42,991.06,4.62,3.51,0.9,0.3789308927347903
2012-04-20 02:00:00,9.82,258,6.6,5.41,991.28,4.27,3.24,0.92,0.30455286485528643
2012-04-20 03:00:00,8.8,256,6.41,5.27,991.55,4.13,3.09,0.92,0.26860838753691674
2012-04-20 04:00:00,9.06,256,5.57,4.78,991.79,2.92,3.39,0.95,0.27220259875959835
2012-04-20 05:00:00,8.08,253,5.34,4.6,992.26,3.09,2.76,0.95,0.31531955126993505
2012-04-20 06:00:00,8.03,250,5.46,4.64,992.72,3.12,2.92,0.94,0.42538393360897814
2012-04-20 07:00:00,10.06,252,6.77,5.01,992.97,4.47,3.25,0.88,0.47138925014766686
2012-04-20 08:00:00,12.18,258,8.3,5.59,993.15,6.2,3.46,0.83,0.43702802367835974
2012-04-20 09:00:00,13.37,248,10.37,6.11,993.36,10.37,3.55,0.75,0.4130175049446704
2012-04-20 10:00:00,13.07,240,11.53,5.33,993.36,11.53,4.3,0.66,0.3948476276010504
2012-04-20 11:00:00,13.52,229,12.46,4.38,993.08,12.46,4.1,0.58,0.40972372478486163
2012-04-20 12:00:00,11.75,233,11.21,4.42,993.4,11.21,4.35,0.63,0.41403103184634216
2012-04-20 13:00:00,12.52,227,8.96,5.32,993.86,7.09,3.28,0.78,0.4208719784608558
2012-04-20 14:00:00,13.13,225,8.32,5.89,993.89,6.91,2.4,0.85,0.41943638428324703
2012-04-20 15:00:00,12.18,242,9.62,5.3,993.75,7.13,4.97,0.74,0.44244386850892337
2012-04-20 16:00:00,12.02,240,10.61,4.93,993.62,10.61,3.58,0.68,0.4784743814622914
2012-04-20 17:00:00,13.52,251,7.83,4.88,994.04,5.46,3.78,0.82,0.5740178625910191
2012-04-20 18:00:00,12.5,235,7.61,5.51,994.27,5.76,2.83,0.87,0.601360967357513
2012-04-20 19:00:00,12.57,218,7.03,5.07,994.44,5.19,2.65,0.87,0.6004150831318366
2012-04-20 20:00:00,13.02,211,7.03,5.04,994.69,5.3,2.51,0.87,0.5996481413189028
2012-04-20 21:00:00,12.71,222,6.92,4.61,994.89,4.78,3.03,0.85,0.5546056417386298
2012-04-20 22:00:00,12.68,230,6.89,4.54,994.91,4.62,3.24,0.85,0.46977144502014967
2012-04-20 23:00:00,12.79,244,6.85,4.08,994.97,4.51,3.34,0.82,0.3673598155440414
2012-04-21 00:00:00,12.62,251,6.42,3.54,994.96,3.79,3.64,0.82,0.3798032245856611
2012-04-21 01:00:00,12.12,251,6.2,3.61,994.98,3.67,3.42,0.83,0.37148880404954643
2012-04-21 02:00:00,11.89,246,5.68,3.52,994.82,3.15,3.25,0.86,0.2973457508488999
2012-04-21 03:00:00,12.2,242,5.16,3.11,994.79,2.61,3.13,0.87,0.26257109942429474
2012-04-21 04:00:00,12.02,244,4.24,2.97,994.66,1.66,2.92,0.91,0.255956821761658
2012-04-21 05:00:00,12.05,245,3.78,2.52,994.83,1.57,2.36,0.91,0.2764277489349453
2012-04-21 06:00:00,11.94,247,4.21,2.98,995.17,2.03,2.42,0.92,0.35069890604490506
2012-04-21 07:00:00,12.67,249,5.08,3.64,995.47,2.87,2.65,0.9,0.4119263099021301
2012-04-21 08:00:00,13.28,259,6.86,3.01,995.76,4.85,2.83,0.76,0.4540842680678848
2012-04-21 09:00:00,13.07,265,8.41,3.94,995.97,6.33,3.45,0.73,0.45148440178010407
2012-04-21 10:00:00,13.52,256,9.36,2.73,996.17,7.61,3.23,0.63,0.44808214811819513
2012-04-21 11:00:00,13.07,263,10.33,2.96,996.7,10.33,3.86,0.6,0.4621116713585077
2012-04-21 12:00:00,12.91,271,10.98,2.96,996.86,10.98,3.5,0.58,0.45883418831908834
2012-04-21 13:00:00,13.52,275,11.96,2.19,997.03,11.96,3.84,0.51,0.4266720083762302
2012-04-21 14:00:00,13.07,268,11.96,2.19,997.27,11.96,3.71,0.51,0.43385681772727275
2012-04-21 15:00:00,12.91,262,12.45,2.39,997.43,12.45,4.66,0.5,0.4479823863636364
2012-04-21 16:00:00,13.07,263,12.21,2.91,997.87,12.21,5.69,0.53,0.46562556835227276
2012-04-21 17:00:00,12.05,272,10.79,3.38,998.57,10.79,5.99,0.6,0.5384670452272727
2012-04-21 18:00:00,13.07,278,10.07,3.61,999.3,10.07,5.31,0.64,0.5756715905113636
2012-04-21 19:00:00,12.78,270,9.12,4.33,1000.15,6.79,4.26,0.72,0.5746602277272728
2012-04-21 20:00:00,12.87,276,8.83,5.15,1001.01,6.36,4.47,0.78,0.5886818179545454
2012-04-21 21:00:00,13.5,262,7.6,5.11,1001.53,5.35,3.45,0.84,0.5368210226136363
2012-04-21 22:00:00,13.23,248,7.82,5.11,1001.79,5.62,3.45,0.83,0.4711914770454546
2012-04-21 23:00:00,13.0,246,6.91,4.66,1002.07,4.48,3.51,0.86,0.3702698865340909
2012-04-22 00:00:00,13.23,246,6.42,4.14,1002.33,3.84,3.58,0.85,0.37661494891760716
2012-04-22 01:00:00,13.0,245,5.99,4.09,1002.39,3.3,3.61,0.88,0.36900968035307513
2012-04-22 02:00:00,13.41,240,5.42,4.13,1002.41,2.75,3.37,0.91,0.29611332591116174
2012-04-22 03:00:00,12.83,236,5.36,3.67,1002.28,2.72,3.31,0.89,0.25415721519667206
2012-04-22 04:00:00,13.31,232,4.87,3.67,1002.4,2.37,2.96,0.92,0.2447517085421412
2012-04-22 05:00:00,12.7,229,4.76,3.61,1002.4,2.21,3.01,0.92,0.2666822326879271
2012-04-22 06:00:00,12.84,229,5.03,3.72,1002.54,2.51,3.04,0.91,0.3249214124715262
2012-04-22 07:00:00,13.45,237,6.72,4.51,1002.68,4.24,3.51,0.86,0.3806053531321184
2012-04-22 08:00:00,13.52,247,8.84,5.02,1002.87,6.52,4.13,0.77,0.43547722061503413
2012-04-22 09:00:00,13.47,253,10.41,4.97,1002.97,10.41,4.27,0.69,0.4563576305808656
2012-04-22 10:00:00,13.07,253,12.28,4.86,1002.92,12.28,4.38,0.61,0.47236674236902054
2012-04-22 11:00:00,13.07,243,12.94,4.19,1002.85,12.94,4.85,0.55,0.5019931666287016
2012-04-22 12:00:00,13.07,242,13.87,3.76,1002.48,13.87,5.1,0.5,0.49838097949886107
2012-04-22 13:00:00,13.07,239,14.03,2.72,1002.19,14.03,6.04,0.46,0.4727904330865603
2012-04-22 14:00:00,12.71,237,13.86,2.33,1001.91,13.86,6.37,0.46,0.4603280178246013
2012-04-22 15:00:00,11.94,238,10.14,4.89,1002.55,10.14,7.46,0.7,0.5225859907744874
2012-04-22 16:00:00,12.91,230,9.08,6.37,1002.49,6.09,5.96,0.83,0.5570455583143508
2012-04-22 17:00:00,13.05,237,9.45,6.68,1002.12,6.67,5.61,0.83,0.5652443052961276
2012-04-22 18:00:00,13.52,236,10.08,5.94,1002.28,10.08,5.11,0.75,0.5922608195330297
2012-04-22 19:00:00,13.94,238,9.04,6.0,1002.48,6.58,4.56,0.81,0.63890205
2012-04-22 20:00:00,12.89,238,8.44,6.29,1002.87,6.01,4.17,0.86,0.6322744866742598
2012-04-22 21:00:00,13.29,235,7.95,6.19,1002.89,5.75,3.5,0.89,0.5824720955011389
2012-04-22 22:00:00,13.29,235,7.54,6.29,1002.81,5.14,3.7,0.92,0.4666879271640091
2012-04-22 23:00:00,13.21,236,7.81,6.17,1002.69,5.46,3.72,0.89,0.3421896353075171
2012-04-23 00:00:00,12.1,233,7.33,5.77,1002.31,4.86,3.74,0.9,0.3512051778952682
2012-04-23 01:00:00,11.59,232,6.98,5.42,1001.72,4.53,3.58,0.9,0.34574886375
2012-04-23 02:00:00,12.01,228,6.96,5.71,1001.24,4.58,3.45,0.92,0.27694886369318183
2012-04-23 03:00:00,13.26,215,6.99,5.28,1000.66,4.94,2.95,0.89,0.24726079534090908
2012-04-23 04:00:00,12.63,208,7.29,5.22,999.94,5.3,2.93,0.87,0.2515875002272727
2012-04-23 05:00:00,12.79,195,6.89,4.84,999.13,4.92,2.79,0.87,0.2926920453409091
2012-04-23 06:00:00,12.52,170,7.01,4.76,998.34,5.13,2.69,0.86,0.4077005682386364
2012-04-23 07:00:00,13.52,163,8.57,5.06,997.55,6.51,3.49,0.79,0.4608113477608735
2012-04-23 08:00:00,13.28,158,9.26,4.56,996.65,6.73,4.82,0.72,0.40208992508617586
2012-04-23 09:00:00,12.73,144,9.67,3.97,995.54,7.28,4.72,0.68,0.3966260634786285
2012-04-23 10:00:00,11.86,143,8.78,4.34,994.66,5.76,5.79,0.74,0.4123150803425586
2012-04-23 11:00:00,12.09,131,8.26,5.86,993.8,5.06,5.95,0.85,0.41580408729813334
2012-04-23 12:00:00,11.59,127,8.12,5.87,993.01,4.76,6.29,0.86,0.4277882952082903
2012-04-23 13:00:00,10.91,121,8.01,5.96,992.22,4.61,6.32,0.87,0.4219789557346497
2012-04-23 14:00:00,10.07,113,7.98,5.59,991.53,4.66,6.05,0.85,0.4145719499526682
2012-04-23 15:00:00,9.69,101,8.01,5.65,990.88,4.72,5.97,0.85,0.4411420673852957
2012-04-23 16:00:00,11.84,90,7.99,5.7,990.34,4.95,5.33,0.85,0.5033742396351575
2012-04-23 17:00:00,12.01,81,7.61,6.4,990.21,4.68,4.81,0.92,0.5575688223880597
2012-04-23 18:00:00,10.03,66,7.92,6.46,990.2,5.23,4.43,0.9,0.6370055286898839
2012-04-23 19:00:00,9.95,58,7.87,6.51,990.47,5.48,3.83,0.91,0.6599839686567164
2012-04-23 20:00:00,9.96,49,7.89,6.91,991.04,5.66,3.53,0.94,0.6553322277501382
2012-04-23 21:00:00,10.01,37,7.91,6.59,991.51,5.77,3.38,0.91,0.5864803757877279
2012-04-23 22:00:00,10.77,23,7.94,6.51,991.95,5.88,3.25,0.91,0.4560989496406854
2012-04-23 23:00:00,8.34,17,7.56,6.66,992.31,5.37,3.35,0.94,0.3268966280818132
2012-04-24 00:00:00,8.0,14,7.56,6.55,992.64,5.21,3.63,0.93,0.3393985964846674
2012-04-24 01:00:00,8.82,3,7.09,6.46,992.93,4.26,4.33,0.96,0.35373340735619474
2012-04-24 02:00:00,9.32,357,7.04,6.37,993.34,4.22,4.3,0.95,0.2833418140486726
2012-04-24 03:00:00,9.45,353,7.0,6.02,993.76,4.03,4.58,0.93,0.25578982267699113
2012-04-24 04:00:00,10.2,350,7.01,5.96,994.16,4.12,4.41,0.93,0.25898838490044246
2012-04-24 05:00:00,11.25,344,6.99,5.51,994.75,4.22,4.17,0.9,0.29796957986725664
2012-04-24 06:00:00,12.23,339,7.36,5.52,995.38,4.44,4.64,0.88,0.4258932520464602
2012-04-24 07:00:00,11.72,338,7.44,5.41,996.04,4.32,5.16,0.87,0.48050829651548677
2012-04-24 08:00:00,11.68,331,7.48,4.6,996.73,4.27,5.43,0.82,0.41744509187624
2012-04-24 09:00:00,11.62,326,7.93,4.46,997.39,4.96,5.1,0.79,0.41115693569832124
2012-04-24 10:00:00,12.49,329,8.55,4.96,997.95,5.75,5.08,0.78,0.40779404471356645
2012-04-24 11:00:00,12.83,332,9.28,4.83,998.21,6.69,5.01,0.74,0.4209296920147031
2012-04-24 12:00:00,12.79,327,10.66,3.88,998.41,10.66,4.85,0.63,0.4087491304568446
2012-04-24 13:00:00,12.83,325,11.16,3.26,998.86,11.16,3.88,0.58,0.3907644681498149
2012-04-24 14:00:00,13.07,310,11.69,3.19,998.99,11.69,3.55,0.56,0.3859175641702586
2012-04-24 15:00:00,13.52,305,12.07,3.38,998.95,12.07,3.29,0.55,0.4127093570498964
2012-04-24 16:00:00,13.07,291,12.06,3.3,998.96,12.06,2.74,0.55,0.47040796555435954
2012-04-24 17:00:00,12.96,277,12.48,3.19,998.89,12.48,1.95,0.53,0.5258449941872982
2012-04-24 18:00:00,13.21,253,12.1,2.79,999.0,12.1,2.24,0.53,0.5548939717438106
2012-04-24 19:00:00,13.2,233,10.61,3.6,999.32,10.61,2.02,0.62,0.6279359531216362
2012-04-24 20:00:00,13.81,212,10.26,4.31,999.57,10.26,2.56,0.67,0.6335188372443488
2012-04-24 21:00:00,13.08,204,8.47,4.33,999.46,7.25,2.19,0.75,0.5801620025834231
2012-04-24 22:00:00,12.62,194,7.09,3.86,999.0,6.0,1.79,0.8,0.46147470430570503
