,visibility,windBearing,temperature,dewPoint,pressure,apparentTemperature,windSpeed,humidity,summary,av_kWh/hh
2011-12-09 14:00:00,12.83,250,7.63,0.57,1010.52,3.9,6.99,0.61,8,0.49894565271739133
2011-12-09 15:00:00,13.07,249,7.04,1.51,1010.47,3.33,6.45,0.68,8,0.48053260815217397
2011-12-09 16:00:00,12.46,256,6.33,1.47,1010.8,2.64,5.86,0.71,8,0.5512880429347825
2011-12-09 17:00:00,12.94,261,5.59,1.76,1011.14,1.93,5.32,0.76,8,0.6634782597826087
2011-12-09 18:00:00,12.83,266,5.08,1.82,1011.67,1.74,4.39,0.79,8,0.7211684760869567
2011-12-09 19:00:00,12.39,267,4.14,1.27,1012.2,0.62,4.32,0.82,8,0.7551684771739129
2011-12-09 20:00:00,12.65,258,3.99,0.72,1012.77,0.73,3.81,0.79,4,0.7246467402173914
2011-12-09 21:00:00,12.65,249,3.37,0.21,1013.3,0.21,3.46,0.8,4,0.673842391304348
2011-12-09 22:00:00,13.15,251,2.17,-0.34,1013.77,-1.33,3.58,0.83,4,0.6141467385869567
2011-12-09 23:00:00,13.15,256,2.03,-0.37,1014.03,-1.42,3.47,0.84,4,0.5476141309782608
2011-12-05 00:00:00,13.97,269,4.21,1.92,1002.31,0.17,5.38,0.85,4,0.34430952460317454
2011-12-05 01:00:00,13.37,267,4.14,1.71,1002.89,-0.04,5.66,0.84,4,0.3034841269841269
2011-12-05 02:00:00,13.45,265,4.09,1.31,1003.41,-0.12,5.69,0.82,4,0.24292857222222225
2011-12-05 03:00:00,13.97,264,3.56,0.79,1004.26,-0.97,6.1,0.82,4,0.23513492222222215
2011-12-05 04:00:00,13.9,258,3.46,0.37,1004.7,-0.75,5.33,0.8,4,0.2029206349206349
2011-12-05 05:00:00,13.24,253,3.1,0.26,1005.05,-1.19,5.29,0.82,4,0.24156349206349212
2011-12-05 06:00:00,13.62,252,3.12,0.21,1005.66,-1.23,5.45,0.81,4,0.28897618968253963
2011-12-05 07:00:00,12.26,248,3.11,-0.18,1006.02,-1.33,5.64,0.79,4,0.43669841190476183
2011-12-05 08:00:00,12.26,244,2.81,-0.21,1006.31,-1.69,5.59,0.81,8,0.4661190476190477
2011-12-05 09:00:00,12.26,243,3.34,0.28,1006.57,-1.18,5.91,0.8,8,0.4311190484126982
2011-12-05 10:00:00,12.26,248,4.96,0.6,1007.04,0.45,7.04,0.73,8,0.34606349285714294
2011-12-05 11:00:00,12.76,253,5.85,1.46,1007.15,1.57,7.1,0.73,8,0.3739920634920635
2011-12-05 12:00:00,13.07,255,6.84,1.49,1006.95,2.64,7.76,0.69,8,0.39440476031746036
2011-12-05 13:00:00,13.07,262,6.87,1.51,1006.76,2.83,7.26,0.69,8,0.395206349206349
2011-12-05 14:00:00,13.47,264,6.85,0.82,1006.54,3.0,6.68,0.65,8,0.3906349206349206
2011-12-05 15:00:00,13.41,257,6.74,0.02,1006.61,3.13,5.94,0.62,8,0.3771349214285713
2011-12-05 16:00:00,12.7,247,6.13,0.91,1006.49,2.93,4.62,0.69,8,0.5232222222222221
2011-12-05 17:00:00,12.26,245,5.27,0.94,1006.74,1.93,4.47,0.74,8,0.5948174611111111
2011-12-05 18:00:00,12.84,248,4.74,1.23,1006.63,1.09,4.82,0.78,4,0.6913095238095236
2011-12-05 19:00:00,12.26,254,4.16,1.22,1006.97,0.58,4.44,0.81,8,0.7541111103174601
2011-12-05 20:00:00,12.26,252,4.08,0.94,1007.28,0.29,4.79,0.8,8,0.7933333325396826
2011-12-05 21:00:00,12.52,252,3.94,0.89,1007.26,0.29,4.46,0.81,8,0.6843809531746031
2011-12-05 22:00:00,13.05,251,3.48,0.84,1007.31,-0.38,4.64,0.83,4,0.5975555563492065
2011-12-05 23:00:00,13.86,247,3.08,0.81,1007.29,-0.86,4.61,0.85,4,0.5002936507936508
2011-11-24 00:00:00,8.88,217,9.01,8.33,1029.52,7.37,2.92,0.96,4,0.27315999599999996
2011-11-24 01:00:00,9.91,222,8.99,8.04,1029.4,7.51,2.67,0.94,4,0.28056000000000003
2011-11-24 02:00:00,9.27,215,8.56,7.97,1029.38,7.01,2.65,0.96,4,0.17252000000000003
2011-11-24 03:00:00,8.21,221,9.03,8.36,1029.18,7.32,3.05,0.96,4,0.14572
2011-11-24 04:00:00,8.93,215,8.78,8.19,1028.89,7.01,3.06,0.96,4,0.13356
2011-11-24 05:00:00,9.91,213,9.59,8.69,1029.07,8.05,2.96,0.94,8,0.11528000000000002
2011-11-24 06:00:00,8.26,209,9.08,8.25,1029.15,7.73,2.51,0.95,8,0.13648
2011-11-24 07:00:00,9.32,201,8.76,8.62,1029.11,7.41,2.43,0.99,8,0.18704
2011-11-24 08:00:00,9.22,195,9.36,8.72,1028.99,7.72,3.04,0.96,8,0.17208
2011-11-24 09:00:00,9.54,201,10.12,9.41,1029.01,10.12,3.36,0.95,8,0.17956000000000003
2011-11-24 10:00:00,10.59,202,10.99,9.93,1029.01,10.99,3.59,0.93,8,0.27924
2011-11-24 11:00:00,12.21,205,12.29,10.33,1028.46,12.29,4.35,0.88,8,0.27516
2011-11-24 12:00:00,12.89,206,12.93,9.78,1027.81,12.93,5.26,0.81,8,0.34128000000000003
2011-11-24 13:00:00,12.94,207,12.92,9.11,1027.2,12.92,5.66,0.78,8,0.42291999999999985
2011-11-24 14:00:00,13.39,206,12.87,8.57,1026.66,12.87,5.57,0.75,8,0.39640000000000003
2011-11-24 15:00:00,12.94,201,11.88,8.07,1026.19,11.88,4.79,0.77,8,0.40824
2011-11-24 16:00:00,12.44,202,11.06,7.17,1025.92,11.06,4.55,0.77,8,0.37104000000000015
2011-11-24 17:00:00,12.26,200,10.18,7.22,1025.61,10.18,4.53,0.82,8,0.53352
2011-11-24 18:00:00,11.06,199,9.64,7.59,1025.43,7.18,4.91,0.87,8,0.6304799999999999
2011-11-24 19:00:00,11.01,202,9.71,7.97,1025.21,7.3,4.82,0.89,8,0.678879996
2011-11-24 20:00:00,10.44,194,10.19,8.11,1024.52,10.19,4.92,0.87,8,0.6102000000000001
2011-11-24 21:00:00,10.46,192,10.41,8.58,1023.62,10.41,5.04,0.88,8,0.6544400040000002
2011-11-24 22:00:00,10.72,198,11.22,9.12,1023.07,11.22,5.17,0.87,8,0.6601600000000001
2011-11-24 23:00:00,10.4,203,11.48,9.26,1022.85,11.48,5.86,0.86,6,0.4785600000000001
2011-12-13 00:00:00,7.02,198,10.44,9.29,987.75,10.44,10.72,0.93,1,0.4160892874999997
2011-12-13 01:00:00,9.08,212,11.17,9.99,985.81,11.17,9.37,0.92,1,0.3639464285714287
2011-12-13 02:00:00,12.97,228,12.08,10.76,985.17,12.08,8.23,0.92,1,0.2921696424107144
2011-12-13 03:00:00,13.41,229,12.06,9.62,984.9,12.06,8.77,0.85,3,0.24650446383928573
2011-12-13 04:00:00,10.9,221,11.57,9.29,984.09,11.57,8.37,0.86,1,0.22425892857142857
2011-12-13 05:00:00,13.18,239,10.43,8.11,984.35,10.43,8.46,0.86,3,0.2467053575892857
2011-12-13 06:00:00,13.47,249,10.1,6.91,985.34,10.1,8.73,0.81,3,0.30163839241071433
2011-12-13 07:00:00,13.15,252,8.48,4.53,986.8,4.51,8.71,0.76,3,0.43401339375000003
2011-12-13 08:00:00,12.25,252,6.88,2.69,988.31,2.71,7.72,0.75,8,0.49355357142857154
2011-12-13 09:00:00,12.7,242,6.53,2.55,989.72,2.32,7.5,0.76,8,0.4466249995535714
2011-12-13 10:00:00,12.52,239,7.01,2.11,990.82,2.84,7.83,0.71,8,0.46174107098214295
2011-12-13 11:00:00,13.07,243,7.82,2.38,991.73,3.65,8.69,0.68,3,0.4417812499999999
2011-12-13 12:00:00,13.07,239,8.02,1.42,991.64,4.08,8.08,0.63,8,0.4521160709821429
2011-12-13 13:00:00,13.07,242,7.97,0.15,991.83,3.94,8.32,0.58,8,0.47589285669642845
2011-12-13 14:00:00,12.76,246,7.58,0.39,992.56,3.81,7.05,0.6,8,0.45660714241071443
2011-12-13 15:00:00,13.47,229,6.06,1.43,992.61,2.26,5.94,0.72,8,0.4444821437499999
2011-12-13 16:00:00,13.05,236,6.8,0.73,992.97,2.68,7.45,0.65,8,0.5656607147321431
2011-12-13 17:00:00,13.1,241,6.28,0.64,993.65,2.03,7.39,0.67,8,0.6983750004464289
2011-12-13 18:00:00,13.45,237,6.57,1.14,993.85,2.67,6.6,0.68,8,0.831566964285714
2011-12-13 19:00:00,13.28,233,6.19,1.16,994.39,2.26,6.39,0.7,8,0.820433036607143
2011-12-13 20:00:00,12.49,228,5.51,-0.32,994.19,1.28,6.67,0.66,8,0.7768035705357145
2011-12-13 21:00:00,12.63,222,4.54,0.43,994.77,0.22,6.24,0.75,4,0.7623750004464286
2011-12-13 22:00:00,13.31,221,4.68,0.59,994.84,0.5,5.98,0.75,8,0.7025178571428571
2011-12-13 23:00:00,14.02,214,5.13,1.0,994.49,1.62,4.77,0.75,8,0.5423392848214285
2011-12-22 00:00:00,13.24,266,10.4,8.54,1022.86,10.4,4.36,0.88,8,0.4430653950953674
2011-12-22 01:00:00,13.37,262,9.94,8.14,1022.93,7.7,4.53,0.89,4,0.41904359754768405
2011-12-22 02:00:00,13.45,258,9.86,8.08,1023.33,7.56,4.63,0.89,4,0.3505994544959129
2011-12-22 03:00:00,13.15,256,9.39,7.69,1023.44,7.24,4.04,0.89,4,0.28619618555858295
2011-12-22 04:00:00,13.15,262,8.87,7.72,1023.7,6.48,4.27,0.93,4,0.247670299455041
2011-12-22 05:00:00,12.99,259,8.78,7.7,1024.14,6.24,4.59,0.93,4,0.2552752038147139
2011-12-22 06:00:00,12.44,263,8.34,7.54,1024.45,5.87,4.19,0.95,8,0.30429155258855584
2011-12-22 07:00:00,12.63,262,8.08,6.91,1024.62,5.37,4.56,0.92,8,0.36938419591280663
2011-12-22 08:00:00,12.04,254,8.36,7.61,1024.73,5.68,4.65,0.95,8,0.4361825618528615
2011-12-22 09:00:00,12.05,251,8.62,7.72,1025.0,6.28,4.05,0.94,8,0.4626049049046323
2011-12-22 10:00:00,11.78,261,9.74,8.17,1025.47,7.34,4.81,0.9,8,0.46928882861035454
2011-12-22 11:00:00,13.24,264,10.92,8.19,1025.67,10.92,5.03,0.83,8,0.47671662070844684
2011-12-22 12:00:00,13.7,271,11.89,8.58,1025.37,11.89,4.74,0.8,8,0.49725885531335184
2011-12-22 13:00:00,12.96,272,12.1,8.58,1025.37,12.1,5.23,0.79,8,0.48886103542234327
2011-12-22 14:00:00,13.1,269,12.14,8.57,1025.03,12.14,5.01,0.79,8,0.49160490381471333
2011-12-22 15:00:00,12.96,261,11.86,8.09,1025.1,11.86,4.64,0.78,8,0.4897247950953682
2011-12-22 16:00:00,13.34,257,10.87,7.64,1025.46,10.87,3.93,0.8,8,0.5433324258855593
2011-12-22 17:00:00,12.96,256,10.61,7.56,1025.37,10.61,3.75,0.81,8,0.6655640313351497
2011-12-22 18:00:00,13.47,249,9.93,7.67,1025.37,8.12,3.58,0.86,6,0.7336457757493192
2011-12-22 19:00:00,13.52,246,10.35,8.11,1025.39,10.35,3.58,0.86,6,0.7837111700272479
2011-12-22 20:00:00,13.18,243,10.81,8.21,1025.29,10.81,4.18,0.84,6,0.7625122607629429
2011-12-22 21:00:00,13.41,238,10.78,8.72,1025.27,10.78,4.31,0.87,6,0.7007983659400547
2011-12-22 22:00:00,13.28,237,10.42,8.76,1024.98,10.42,4.15,0.89,6,0.6178228893732973
2011-12-22 23:00:00,12.36,234,10.42,9.24,1024.65,10.42,4.28,0.92,6,0.5149645779291556
2011-12-06 00:00:00,13.86,251,3.04,0.78,1007.29,-0.89,4.6,0.85,4,0.3998484840909091
2011-12-06 01:00:00,13.37,247,2.68,0.86,1006.98,-1.14,4.23,0.88,4,0.3730378787878788
2011-12-06 02:00:00,13.45,245,2.73,0.91,1006.8,-1.38,4.76,0.88,4,0.3010303037878789
2011-12-06 03:00:00,13.97,247,2.69,0.87,1006.76,-1.53,4.98,0.88,4,0.2604015151515151
2011-12-06 04:00:00,13.9,247,3.13,1.33,1006.52,-1.03,5.06,0.88,4,0.24796212121212116
2011-12-06 05:00:00,13.9,251,2.78,1.34,1006.51,-1.61,5.34,0.9,4,0.2906363621212122
2011-12-06 06:00:00,13.62,250,3.11,1.37,1006.69,-1.07,5.06,0.88,4,0.3610984848484848
2011-12-06 07:00:00,12.36,253,3.22,1.34,1006.89,-1.08,5.37,0.87,8,0.46331060530303025
2011-12-06 08:00:00,12.33,249,3.59,1.27,1007.28,-0.54,5.23,0.85,6,0.5278030325757573
2011-12-06 09:00:00,12.33,249,3.83,1.36,1007.62,-0.26,5.28,0.84,6,0.46254545303030314
2011-12-06 10:00:00,12.91,253,4.83,1.95,1008.16,0.85,5.62,0.82,8,0.455
2011-12-06 11:00:00,12.89,254,5.51,1.98,1008.32,1.61,5.84,0.78,6,0.4550075750000001
2011-12-06 12:00:00,12.75,258,6.19,2.36,1008.65,2.32,6.26,0.76,8,0.4346969696969697
2011-12-06 13:00:00,12.96,254,6.87,1.96,1008.85,3.41,5.65,0.71,8,0.47053787878787884
2011-12-06 14:00:00,12.96,246,6.91,1.98,1008.37,3.74,4.94,0.71,8,0.4976893962121212
2011-12-06 15:00:00,12.33,238,6.41,2.03,1008.25,3.44,4.26,0.74,6,0.4936969689393939
2011-12-06 16:00:00,12.63,229,6.38,2.51,1008.28,3.77,3.62,0.76,8,0.5458712121212119
2011-12-06 17:00:00,12.44,224,6.34,3.38,1007.59,3.72,3.62,0.81,6,0.654719697727273
2011-12-06 18:00:00,12.52,235,6.44,3.48,1007.27,3.39,4.46,0.81,8,0.7404848477272727
2011-12-06 19:00:00,13.52,236,6.52,3.59,1007.15,3.29,4.87,0.82,8,0.7099848500000001
2011-12-06 20:00:00,13.28,236,6.05,3.61,1006.92,3.02,4.25,0.84,8,0.7113636356060605
2011-12-06 21:00:00,13.5,237,5.93,3.73,1006.83,2.92,4.16,0.86,8,0.6300984848484849
2011-12-06 22:00:00,13.79,227,5.16,3.41,1006.24,1.9,4.28,0.88,4,0.6244545454545454
2011-12-06 23:00:00,14.05,229,6.01,4.26,1005.55,2.74,4.68,0.89,8,0.5621363636363635
2011-12-07 00:00:00,14.13,236,6.63,4.53,1005.27,3.17,5.49,0.86,4,0.37892763223684217
2011-12-07 01:00:00,13.49,236,7.67,5.41,1004.2,4.33,5.84,0.86,4,0.3212763157894738
2011-12-07 02:00:00,13.5,239,7.76,5.46,1003.06,4.21,6.53,0.85,4,0.2583947368421053
2011-12-07 03:00:00,13.16,244,8.26,5.88,1002.31,4.66,7.16,0.85,8,0.22939473750000003
2011-12-07 04:00:00,13.05,250,8.61,5.71,1001.93,5.14,7.06,0.82,8,0.21780921052631583
2011-12-07 05:00:00,13.23,259,8.66,5.84,1001.98,5.03,7.62,0.82,8,0.22978289407894736
2011-12-07 06:00:00,13.99,266,8.57,4.72,1002.43,5.05,7.16,0.77,8,0.2807763151315791
2011-12-07 07:00:00,12.89,266,8.05,3.64,1003.09,4.43,7.0,0.74,8,0.42137499999999967
2011-12-07 08:00:00,13.45,269,7.57,2.54,1004.29,3.74,7.21,0.7,8,0.5096447368421053
2011-12-07 09:00:00,12.52,267,7.46,1.61,1005.31,3.41,7.87,0.66,8,0.437256579605263
2011-12-07 10:00:00,12.83,267,7.73,2.09,1006.3,3.72,8.02,0.67,8,0.36132236842105264
2011-12-07 11:00:00,13.07,269,8.57,1.83,1007.14,4.55,9.03,0.63,3,0.38136184210526314
2011-12-07 12:00:00,12.83,275,9.02,0.45,1007.55,4.94,9.88,0.55,3,0.4095394730263158
2011-12-07 13:00:00,13.07,279,8.99,-0.55,1008.36,4.98,9.55,0.51,3,0.43247368421052623
2011-12-07 14:00:00,13.28,280,8.93,-1.56,1009.3,4.83,9.88,0.48,3,0.4145592105263158
2011-12-07 15:00:00,12.76,279,8.48,-1.76,1010.48,4.52,8.69,0.48,8,0.4200855256578948
2011-12-07 16:00:00,12.46,274,7.49,-1.61,1011.63,3.57,7.47,0.52,8,0.4967763157894736
2011-12-07 17:00:00,12.39,273,7.33,-0.79,1012.93,3.52,6.98,0.56,8,0.6304144743421051
2011-12-07 18:00:00,12.84,269,6.83,-0.69,1014.51,2.97,6.67,0.59,4,0.7005000013157892
2011-12-07 19:00:00,12.84,263,6.32,-0.7,1015.83,2.53,6.1,0.61,4,0.686486842105263
2011-12-07 20:00:00,12.84,259,5.84,-0.26,1016.6,1.97,5.97,0.65,8,0.6947368414473682
2011-12-07 21:00:00,13.36,253,5.76,0.34,1017.79,1.96,5.74,0.68,8,0.6944605289473684
2011-12-07 22:00:00,13.63,252,4.97,0.36,1018.56,0.94,5.8,0.72,8,0.6468947374999999
2011-12-07 23:00:00,13.15,249,4.91,0.4,1019.48,1.04,5.41,0.73,8,0.5584144730263159
2011-12-08 00:00:00,13.08,246,4.39,0.61,1019.97,0.63,4.9,0.76,8,0.38765269520958096
2011-12-08 01:00:00,13.28,246,4.39,1.07,1019.64,0.97,4.25,0.79,4,0.36330539041916166
2011-12-08 02:00:00,13.42,245,4.27,1.58,1019.89,1.12,3.73,0.83,4,0.31198203772455085
2011-12-08 03:00:00,13.95,239,4.31,1.96,1020.13,1.32,3.51,0.85,4,0.24977245449101781
2011-12-08 04:00:00,13.9,224,4.88,2.57,1019.12,2.23,3.2,0.85,8,0.25294011856287424
2011-12-08 05:00:00,13.9,213,5.92,3.04,1018.19,3.33,3.42,0.82,8,0.25759281377245513
2011-12-08 06:00:00,13.33,204,6.54,4.14,1017.15,3.78,3.94,0.85,8,0.2804251497005989
2011-12-08 07:00:00,12.62,199,7.99,4.97,1015.94,5.16,4.82,0.81,6,0.40567664790419156
2011-12-08 08:00:00,11.43,204,8.7,6.19,1014.75,5.59,6.02,0.84,6,0.481760480239521
2011-12-08 09:00:00,12.54,211,9.36,7.63,1013.78,6.22,6.64,0.89,8,0.453580837724551
2011-12-08 10:00:00,13.07,221,10.85,8.13,1012.53,10.85,8.32,0.83,6,0.43677844251496994
2011-12-08 11:00:00,12.84,224,11.3,8.07,1011.24,11.3,9.5,0.81,1,0.4635928155688623
2011-12-08 12:00:00,11.78,220,11.47,8.13,1009.43,11.47,10.03,0.8,1,0.5167544916167666
2011-12-08 13:00:00,10.09,221,11.82,8.8,1007.93,11.82,9.69,0.82,1,0.50878442994012
2011-12-08 14:00:00,10.73,223,11.52,9.3,1006.45,11.52,9.48,0.86,1,0.5018562880239522
2011-12-08 15:00:00,11.04,227,12.36,9.35,1005.05,12.36,9.97,0.82,1,0.4664431125748501
2011-12-08 16:00:00,12.6,228,12.5,9.33,1004.05,12.5,10.73,0.81,1,0.5874910149700602
2011-12-08 17:00:00,12.6,230,12.85,9.3,1003.33,12.85,10.9,0.79,3,0.6671137724550897
2011-12-08 18:00:00,12.33,229,12.89,9.3,1002.28,12.89,11.16,0.79,3,0.6968263473053894
2011-12-08 19:00:00,12.02,244,12.57,9.67,1002.03,12.57,9.75,0.82,3,0.7244311371257484
2011-12-08 20:00:00,11.17,267,10.27,7.91,1003.02,10.27,9.66,0.85,1,0.6724251491017966
2011-12-08 21:00:00,13.86,271,9.59,5.5,1003.82,5.78,9.49,0.76,3,0.6444850323353293
2011-12-08 22:00:00,13.28,271,8.54,3.79,1004.64,4.58,8.74,0.72,3,0.5845688616766467
2011-12-08 23:00:00,13.08,274,8.23,2.62,1005.77,4.32,8.19,0.68,3,0.4800359275449102
2011-11-25 00:00:00,10.85,206,11.91,9.26,1022.23,11.91,5.9,0.84,8,0.3711249999999999
2011-11-25 01:00:00,11.57,203,11.99,9.72,1021.15,11.99,6.12,0.86,6,0.3960625
2011-11-25 02:00:00,12.02,208,12.52,9.91,1020.86,12.52,6.87,0.84,6,0.38734375
2011-11-25 03:00:00,12.13,215,12.61,10.31,1020.55,12.61,6.37,0.86,8,0.34134375000000006
2011-11-25 04:00:00,11.46,216,13.01,10.72,1020.22,13.01,6.2,0.86,6,0.2624375
2011-11-25 05:00:00,8.71,226,13.03,10.96,1020.2,13.03,6.3,0.87,6,0.21378124999999998
2011-11-25 06:00:00,10.27,248,12.51,11.17,1020.72,12.51,5.89,0.92,8,0.23353125000000002
2011-11-25 07:00:00,12.68,263,11.45,9.03,1021.68,11.45,5.64,0.85,8,0.25931249999999995
2011-11-25 08:00:00,13.28,261,10.39,8.17,1022.49,10.39,4.66,0.86,8,0.28884375
2011-11-25 09:00:00,12.75,256,10.61,8.47,1023.3,10.61,4.58,0.87,8,0.29543749999999996
2011-11-25 10:00:00,12.96,259,11.42,8.41,1024.16,11.42,5.51,0.82,8,0.29234375
2011-11-25 11:00:00,13.52,266,12.22,6.48,1024.65,12.22,6.23,0.68,8,0.33262500312499993
2011-11-25 12:00:00,13.52,268,12.27,5.16,1024.81,12.27,7.41,0.62,8,0.34471875
2011-11-25 13:00:00,12.83,270,11.97,5.32,1025.1,11.97,7.3,0.64,8,0.36996874999999996
2011-11-25 14:00:00,12.83,269,11.41,4.35,1025.29,11.41,6.29,0.62,8,0.375875
2011-11-25 15:00:00,13.02,261,11.17,4.82,1025.54,11.17,5.54,0.65,8,0.3804062499999999
2011-11-25 16:00:00,12.26,251,10.54,4.84,1026.07,10.54,5.01,0.68,6,0.418312496875
2011-11-25 17:00:00,13.02,244,9.97,5.13,1026.48,7.81,4.37,0.72,8,0.49831249687499996
2011-11-25 18:00:00,12.39,248,9.47,5.19,1027.26,7.12,4.52,0.75,8,0.4329375
2011-11-25 19:00:00,12.26,242,8.73,5.27,1027.89,6.46,3.95,0.79,8,0.5988749999999999
2011-11-25 20:00:00,12.28,244,8.16,5.38,1028.6,5.92,3.65,0.83,6,0.55128125
2011-11-25 21:00:00,12.86,239,8.03,5.29,1029.18,5.72,3.74,0.83,8,0.6629687500000001
2011-11-25 22:00:00,13.68,235,7.59,5.24,1029.4,5.14,3.8,0.85,8,0.6460625
2011-11-25 23:00:00,13.7,240,7.46,5.32,1029.56,4.84,4.07,0.86,8,0.5458749999999999
2011-12-01 00:00:00,7.89,178,9.44,8.11,1009.98,6.23,6.97,0.91,6,0.29923913152173914
2011-12-01 01:00:00,10.86,187,10.38,9.14,1008.27,10.38,7.65,0.92,1,0.26884782717391303
2011-12-01 02:00:00,13.18,202,11.43,9.82,1006.93,11.43,8.04,0.9,1,0.25396739130434776
2011-12-01 03:00:00,13.15,221,11.54,9.07,1006.77,11.54,7.5,0.85,0,0.20863043586956512
2011-12-01 04:00:00,13.6,220,11.48,8.21,1006.76,11.48,6.43,0.8,8,0.17165217391304347
2011-12-01 05:00:00,13.6,218,11.51,8.26,1006.64,11.51,6.07,0.8,8,0.1854565217391304
2011-12-01 06:00:00,12.89,219,11.54,8.66,1006.62,11.54,5.82,0.82,8,0.21415217391304345
2011-12-01 07:00:00,12.47,233,12.15,8.91,1006.89,12.15,4.9,0.81,6,0.27572825978260873
2011-12-01 08:00:00,11.62,240,11.45,9.24,1007.38,11.45,4.69,0.86,8,0.3290326097826086
2011-12-01 09:00:00,12.6,262,11.16,8.68,1008.08,11.16,4.13,0.85,8,0.3071847826086957
2011-12-01 10:00:00,13.07,262,10.82,8.09,1008.33,10.82,3.59,0.83,8,0.3271630434782609
2011-12-01 11:00:00,12.96,263,11.28,5.78,1008.54,11.28,3.75,0.69,8,0.32742391304347823
2011-12-01 12:00:00,13.52,269,11.23,4.09,1008.27,11.23,3.28,0.61,8,0.35175000000000006
2011-12-01 13:00:00,12.63,252,10.79,4.29,1007.96,10.79,2.31,0.64,8,0.38589130434782604
2011-12-01 14:00:00,12.63,255,10.68,4.47,1007.59,10.68,1.48,0.65,6,0.38881521739130437
2011-12-01 15:00:00,12.89,292,10.27,5.01,1007.17,10.27,0.69,0.7,8,0.44196739130434787
2011-12-01 16:00:00,11.23,28,9.56,5.5,1006.72,9.56,0.5,0.76,6,0.45503260760869557
2011-12-01 17:00:00,11.51,99,8.88,5.12,1006.58,8.88,0.75,0.77,6,0.5174021750000002
2011-12-01 18:00:00,11.96,70,7.67,6.43,1006.34,7.67,1.34,0.92,6,0.6348043489130436
2011-12-01 19:00:00,11.06,49,7.53,6.41,1006.05,7.53,1.12,0.93,6,0.6501630423913044
2011-12-01 20:00:00,10.8,15,7.08,6.01,1005.97,7.08,1.0,0.93,6,0.6509130434782611
2011-12-01 21:00:00,10.91,22,6.66,5.21,1005.48,6.66,1.31,0.9,6,0.585304347826087
2011-12-01 22:00:00,10.99,15,6.57,5.48,1005.68,6.57,1.06,0.93,6,0.5429021760869566
2011-12-01 23:00:00,13.7,334,6.08,4.96,1005.77,5.29,1.41,0.92,8,0.45428260869565207
2011-12-25 00:00:00,14.21,226,8.67,6.52,1027.22,5.93,5.0,0.86,7,0.5057936507936509
2011-12-25 01:00:00,13.65,233,8.83,6.68,1027.1,6.03,5.26,0.86,6,0.43411640211640207
2011-12-25 02:00:00,13.41,232,9.29,7.13,1027.0,6.61,5.24,0.86,6,0.3450873015873016
2011-12-25 03:00:00,13.94,238,9.79,7.18,1026.91,7.26,5.16,0.84,7,0.3072037023809524
2011-12-25 04:00:00,14.31,241,9.8,7.56,1026.86,7.1,5.66,0.86,7,0.2634470904761904
2011-12-25 05:00:00,14.31,237,9.84,7.53,1026.79,7.29,5.25,0.86,6,0.25919576719576715
2011-12-25 06:00:00,14.31,245,10.26,7.57,1027.27,10.26,5.07,0.83,6,0.30272751349206345
2011-12-25 07:00:00,14.13,241,9.87,7.55,1027.86,7.37,5.17,0.85,6,0.3585000002645502
2011-12-25 08:00:00,14.13,240,9.82,7.18,1027.72,7.33,5.11,0.84,6,0.4257116402116403
2011-12-25 09:00:00,14.13,237,10.25,7.56,1028.24,10.25,4.69,0.83,6,0.5084682542328041
2011-12-25 10:00:00,13.6,236,10.49,7.66,1028.41,10.49,5.79,0.83,6,0.6187380947089949
2011-12-25 11:00:00,14.13,239,10.92,7.73,1028.97,10.92,5.95,0.81,7,0.6654735444444446
2011-12-25 12:00:00,13.6,246,11.36,7.69,1028.67,11.36,6.85,0.78,6,0.7036957685185186
2011-12-25 13:00:00,13.6,242,11.53,7.69,1028.22,11.53,6.87,0.77,6,0.8113703698412696
2011-12-25 14:00:00,14.13,235,11.54,8.09,1027.97,11.54,6.52,0.79,6,0.7926243378306878
2011-12-25 15:00:00,14.13,232,11.51,7.71,1027.87,11.51,6.31,0.77,6,0.7132513222222223
2011-12-25 16:00:00,14.13,235,11.36,8.19,1028.62,11.36,5.97,0.81,6,0.6879576722222225
2011-12-25 17:00:00,13.6,234,11.49,8.18,1028.64,11.49,6.29,0.8,6,0.6900423267195772
2011-12-25 18:00:00,13.68,234,11.5,8.71,1029.43,11.5,6.28,0.83,6,0.6458730148148147
2011-12-25 19:00:00,14.13,235,11.52,8.73,1029.89,11.52,6.71,0.83,6,0.6168650788359789
2011-12-25 20:00:00,14.13,234,11.54,8.85,1030.33,11.54,6.35,0.84,6,0.6067169314814819
2011-12-25 21:00:00,14.13,236,11.59,9.23,1030.6,11.59,6.5,0.85,6,0.599412698677249
2011-12-25 22:00:00,14.13,238,11.98,9.34,1030.92,11.98,5.94,0.84,6,0.5458677248677251
2011-12-25 23:00:00,14.13,239,11.98,9.34,1031.29,11.98,5.85,0.84,7,0.5024523806878306
2011-12-30 00:00:00,13.42,283,6.94,2.53,1016.56,3.02,6.99,0.73,4,0.4869221399026765
2011-12-30 01:00:00,13.31,286,6.46,2.54,1016.8,2.71,6.12,0.76,8,0.4517226284671535
2011-12-30 02:00:00,13.37,289,6.01,2.11,1016.97,2.07,6.28,0.76,4,0.3590243311435523
2011-12-30 03:00:00,13.36,291,6.05,2.4,1017.72,2.46,5.43,0.77,8,0.30699269975669097
